Transcriber,Report_no,Report_date,Date,Province,District,Cases,Total_Deaths,Facility_Deaths,Community_Deaths,Notes,Cumulative Cases,Cumulative Deaths
RS,Tw-2020-07-18,2020-07-18,2020-07-18,Central,Chibombo,1,,,,,2811,109
RS,Tw-2020-07-18,2020-07-18,2020-07-18,Eastern,Chipata,1,,,,,2812,109
RS,Tw-2020-07-18,2020-07-18,2020-07-18,Lusaka,Chirundu,5,,,,,2817,109
RS,Tw-2020-07-18,2020-07-18,2020-07-18,Copperbelt,Kitwe,9,,,,,2826,109
RS,Tw-2020-07-18,2020-07-18,2020-07-18,Lusaka,Lusaka,109,11,,11,NA,2935,120
RS,Tw-2020-07-18,2020-07-18,2020-07-18,Copperbelt,Mpongwe,2,,,,,2937,120
RS,Tw-2020-07-18,2020-07-18,2020-07-18,Copperbelt,Mufulira,10,,,,,2947,120
RS,Tw-2020-07-18,2020-07-18,2020-07-18,Muchinga,Nakonde,12,,,,,2959,120
RS,Tw-2020-07-18,2020-07-18,2020-07-18,Copperbelt,Ndola,15,,,,,2974,120
RS,Tw-2020-07-18,2020-07-18,2020-07-18,North-Western,Solwezi,6,,,,,2980,120
RS,Tw-2020-07-19,2020-07-19,2020-07-19,Central,Chibombo,1,,,,,2981,120
RS,Tw-2020-07-19,2020-07-19,2020-07-19,Muchinga,Chinsali,1,,,,,2982,120
RS,Tw-2020-07-19,2020-07-19,2020-07-19,Copperbelt,Kalulushi,2,,,,,2984,120
RS,Tw-2020-07-19,2020-07-19,2020-07-19,Copperbelt,Kitwe,18,,,,,3002,120
RS,Tw-2020-07-19,2020-07-19,2020-07-19,Lusaka,Lusaka,114,5,,5,NA,3116,125
RS,Tw-2020-07-19,2020-07-19,2020-07-19,Western,Mongu,1,,,,,3117,125
RS,Tw-2020-07-19,2020-07-19,2020-07-19,Copperbelt,Ndola,9,,,,,3126,125
RS,Tw-2020-07-19,2020-07-19,2020-07-19,Lusaka,Rufunsa,8,,,,,3134,125
RS,Tw-2020-07-19,2020-07-19,2020-07-19,North-Western,Solwezi,14,,,,,3148,125
RS,Tw-2020-07-20,2020-07-20,2020-07-20,Copperbelt,Chililabombwe,2,,,,,3150,125
RS,Tw-2020-07-20,2020-07-20,2020-07-20,Copperbelt,Chingola,1,,,,,3151,125
RS,Tw-2020-07-20,2020-07-20,2020-07-20,Eastern,Chipata,2,,,,,3153,125
RS,Tw-2020-07-20,2020-07-20,2020-07-20,Copperbelt,Kalulushi,4,,,,,3157,125
RS,Tw-2020-07-20,2020-07-20,2020-07-20,Copperbelt,Kitwe,1,,,,,3158,125
RS,Tw-2020-07-20,2020-07-20,2020-07-20,Copperbelt,Lufwanyama,6,,,,,3164,125
RS,Tw-2020-07-20,2020-07-20,2020-07-20,Lusaka,Lusaka,144,3,3,,NA,3308,128
RS,Tw-2020-07-20,2020-07-20,2020-07-20,Copperbelt,Mpongwe,2,,,,,3310,128
RS,Tw-2020-07-20,2020-07-20,2020-07-20,Copperbelt,Mufulira,6,,,,,3316,128
RS,Tw-2020-07-20,2020-07-20,2020-07-20,Copperbelt,Ndola,10,,,,,3326,128
RS,Tw-2020-07-21,2020-07-21,2020-07-21,North-Western,Kalumbila,21,,,,,3347,128
RS,Tw-2020-07-21,2020-07-21,2020-07-21,Copperbelt,Kitwe,4,,,,,3351,128
RS,Tw-2020-07-21,2020-07-21,2020-07-21,Lusaka,Lusaka,28,,,,,3379,128
RS,Tw-2020-07-21,2020-07-21,2020-07-21,Copperbelt,Mufulira,6,,,,,3385,128
RS,Tw-2020-07-21,2020-07-21,2020-07-21,Western,Sesheke,1,,,,,3386,128
RS,Tw-2020-07-22,2020-07-22,2020-07-22,Southern,Chikankata,40,,,,,3426,128
RS,Tw-2020-07-22,2020-07-22,2020-07-22,Southern,Choma,1,,,,,3427,128
RS,Tw-2020-07-22,2020-07-22,2020-07-22,Central,Itezhi-Tezhi,6,,,,,3433,128
RS,Tw-2020-07-22,2020-07-22,2020-07-22,Southern,LIvingstone,4,,,,,3437,128
RS,Tw-2020-07-22,2020-07-22,2020-07-22,Lusaka,Lusaka,146,,,,,3583,128
RS,Tw-2020-07-23,2020-07-23,2020-07-23,Copperbelt,Kalulushi,3,1,1,,,3586,129
RS,Tw-2020-07-23,2020-07-23,2020-07-23,North-Western,Kalumbila,8,,,,,3594,129
RS,Tw-2020-07-23,2020-07-23,2020-07-23,Copperbelt,Kitwe,9,,,,,3603,129
RS,Tw-2020-07-23,2020-07-23,2020-07-23,Lusaka,Lusaka,63,5,,5,NA,3666,134
RS,Tw-2020-07-23,2020-07-23,2020-07-23,Copperbelt,Mufulira,8,,,,,3674,134
RS,Tw-2020-07-23,2020-07-23,2020-07-23,Copperbelt,Ndola,28,,,,,3702,134
RS,Tw-2020-07-24,2020-07-24,2020-07-24,Copperbelt,Chingola,2,,,,,3704,134
RS,Tw-2020-07-24,2020-07-24,2020-07-24,Central,Kabwe,29,,,,,3733,134
RS,Tw-2020-07-24,2020-07-24,2020-07-24,Copperbelt,Kitwe,22,,,,,3755,134
RS,Tw-2020-07-24,2020-07-24,2020-07-24,Lusaka,Lusaka,97,2,1,1,NA,3852,136
RS,Tw-2020-07-24,2020-07-24,2020-07-24,Copperbelt,Ndola,4,,,,,3856,136
RS,Tw-2020-07-25,2020-07-25,2020-07-25,Southern,Chikankata,29,,,,,3885,136
RS,Tw-2020-07-25,2020-07-25,2020-07-25,Copperbelt,Chililabombwe,6,,,,,3891,136
RS,Tw-2020-07-25,2020-07-25,2020-07-25,Lusaka,Chirundu,2,,,,,3893,136
RS,Tw-2020-07-25,2020-07-25,2020-07-25,Central,Kabwe,11,,,,,3904,136
RS,Tw-2020-07-25,2020-07-25,2020-07-25,Copperbelt,Kitwe,6,,,,,3910,136
RS,Tw-2020-07-25,2020-07-25,2020-07-25,Lusaka,Lusaka,389,3,,3,UTH,4299,139
RS,Tw-2020-07-25,2020-07-25,2020-07-25,Copperbelt,Ndola,26,,,,,4325,139
RS,Tw-2020-07-25,2020-07-25,2020-07-25,Lusaka,Rufunsa,3,,,,,4328,139
RS,Tw-2020-07-26,2020-07-26,2020-07-26,Lusaka,Lusaka,147,,,,,4475,139
RS,Tw-2020-07-26,2020-07-26,2020-07-26,Southern,Mazabuka,6,,,,,4481,139
RS,75,2020-08-02,2020-07-27,Lusaka,Kafue,1,,,,,4482,139
RS,75,2020-08-02,2020-07-27,Copperbelt,Kalulushi,10,,,,,4492,139
RS,75,2020-08-02,2020-07-27,Lusaka,Lusaka,12,1,1,,NA,4504,140
RS,75,2020-08-02,2020-07-27,Copperbelt,Ndola,44,,,,,4548,140
RS,75,2020-08-02,2020-07-27,North-Western,Solwezi,4,,,,,4552,140
RS,75,2020-08-02,2020-07-28,Copperbelt,Chililabombwe,6,,,,,4558,140
RS,75,2020-08-02,2020-07-28,Copperbelt,Chingola,13,,,,,4571,140
RS,75,2020-08-02,2020-07-28,Southern,Choma,17,,,,,4588,140
RS,75,2020-08-02,2020-07-28,Copperbelt,Kitwe,31,,,,,4619,140
RS,75,2020-08-02,2020-07-28,Lusaka,Lusaka,366,2,,2,NA,4985,142
RS,75,2020-08-02,2020-07-28,Luapula,Mansa,2,,,,,4987,142
RS,75,2020-08-02,2020-07-28,Southern,Mazabuka,1,,,,,4988,142
RS,75,2020-08-02,2020-07-28,Copperbelt,Ndola,13,,,,,5001,142
RS,75,2020-08-02,2020-07-28,North-Western,Solwezi,1,,,,,5002,142
RS,75,2020-08-02,2020-07-29,Lusaka,Chilanga,6,,,,,5008,142
RS,75,2020-08-02,2020-07-29,Copperbelt,Kitwe,9,,,,,5017,142
RS,75,2020-08-02,2020-07-29,Lusaka,Lusaka,230,4,2,2,NA,5247,146
RS,75,2020-08-02,2020-07-29,Copperbelt,Ndola,2,,,,,5249,146
RS,75,2020-08-02,2020-07-30,Copperbelt,Chingola,2,,,,,5251,146
RS,75,2020-08-02,2020-07-30,Muchinga,Chinsali,1,,,,,5252,146
RS,75,2020-08-02,2020-07-30,Lusaka,Kafue,6,,,,,5258,146
RS,75,2020-08-02,2020-07-30,Western,Kalabo,1,,,,,5259,146
RS,75,2020-08-02,2020-07-30,Copperbelt,Kitwe,17,,,,,5276,146
RS,75,2020-08-02,2020-07-30,Lusaka,Lusaka,253,3,1,2,NA,5529,149
RS,75,2020-08-02,2020-07-30,Western,Mongu,1,,,,,5530,149
RS,75,2020-08-02,2020-07-30,Muchinga,Mpika,3,,,,,5533,149
RS,75,2020-08-02,2020-07-30,Muchinga,Nakonde,19,,,,,5552,149
RS,75,2020-08-02,2020-07-30,Copperbelt,Ndola,3,,,,,5555,149
RS,75,2020-08-02,2020-07-31,Lusaka,Chilanga,4,,,,,5559,149
RS,75,2020-08-02,2020-07-31,Copperbelt,Chililabombwe,49,,,,,5608,149
RS,75,2020-08-02,2020-07-31,Copperbelt,Chingola,10,,,,,5618,149
RS,75,2020-08-02,2020-07-31,Southern,Choma,3,,,,,5621,149
RS,75,2020-08-02,2020-07-31,Central,Kabwe,47,1,NA,NA,,5668,150
RS,75,2020-08-02,2020-07-31,Luapula,Kawambwa,6,,,,,5674,150
RS,75,2020-08-02,2020-07-31,Copperbelt,Kitwe,27,,,,,5701,150
RS,75,2020-08-02,2020-07-31,Copperbelt,Luanshya,4,,,,,5705,150
RS,75,2020-08-02,2020-07-31,Copperbelt,Lufwanyama,2,,,,,5707,150
RS,75,2020-08-02,2020-07-31,Lusaka,Lusaka,147,1,NA,NA,NA,5854,151
RS,75,2020-08-02,2020-07-31,Copperbelt,Masaiti,1,,,,,5855,151
RS,75,2020-08-02,2020-07-31,Southern,Mazabuka,2,,,,,5857,151
RS,75,2020-08-02,2020-07-31,Copperbelt,Mufulira,1,,,,,5858,151
RS,75,2020-08-02,2020-07-31,Central,Mumbwa,18,,,,,5876,151
RS,75,2020-08-02,2020-07-31,Muchinga,Nakonde,4,,,,,5880,151
RS,75,2020-08-02,2020-07-31,Copperbelt,Ndola,60,,,,,5940,151
RS,75,2020-08-02,2020-07-31,North-Western,Solwezi,23,,,,,5963,151
RS,75,2020-08-02,2020-08-01,Lusaka,Chilanga,2,,,,,5965,151
RS,75,2020-08-02,2020-08-01,Copperbelt,Chililabombwe,10,,,,,5975,151
RS,75,2020-08-02,2020-08-01,Copperbelt,Chingola,30,,,,,6005,151
RS,75,2020-08-02,2020-08-01,Muchinga,Chinsali,1,,,,,6006,151
RS,75,2020-08-02,2020-08-01,Central,Kabwe,4,,,,,6010,151
RS,75,2020-08-02,2020-08-01,North-Western,Kalumbila,8,,,,,6018,151
RS,75,2020-08-02,2020-08-01,Copperbelt,Kitwe,14,,,,,6032,151
RS,75,2020-08-02,2020-08-01,Lusaka,Lusaka,161,14,4,10,NA,6193,165
RS,75,2020-08-02,2020-08-01,Luapula,Mansa,2,,,,,6195,165
RS,75,2020-08-02,2020-08-01,Copperbelt,Mpongwe,2,,,,,6197,165
RS,75,2020-08-02,2020-08-01,Copperbelt,Ndola,31,,,,,6228,165
RS,75,2020-08-02,2020-08-02,Lusaka,Lusaka,119,5,1,4,NA,6347,170
RS,Tw-2020-08-03,2020-08-03,2020-08-03,Muchinga,Chinsali,5,,,,,6352,170
RS,Tw-2020-08-03,2020-08-03,2020-08-03,Lusaka,Chirundu,9,,,,,6361,170
RS,Tw-2020-08-03,2020-08-03,2020-08-03,Northern,Kasama,6,,,,,6367,170
RS,Tw-2020-08-03,2020-08-03,2020-08-03,Copperbelt,Kitwe,15,,,,,6382,170
RS,Tw-2020-08-03,2020-08-03,2020-08-03,Lusaka,Lusaka,148,1,1,,NA,6530,171
RS,Tw-2020-08-03,2020-08-03,2020-08-03,Northern,Luwingu,8,,,,,6538,171
RS,Tw-2020-08-03,2020-08-03,2020-08-03,Muchinga,Mpika,19,,,,,6557,171
RS,Tw-2020-08-03,2020-08-03,2020-08-03,Copperbelt,Mufulira,6,,,,,6563,171
RS,Tw-2020-08-03,2020-08-03,2020-08-03,Northern,Mungwi,1,,,,,6564,171
RS,Tw-2020-08-03,2020-08-03,2020-08-03,Copperbelt,Ndola,7,,,,,6571,171
RS,Tw-2020-08-03,2020-08-03,2020-08-03,Northern,Senga Hill,9,,,,,6580,171
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Lusaka,Chilanga,3,,,,,6583,171
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Copperbelt,Chililabombwe,6,,,,,6589,171
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Copperbelt,Chingola,7,,,,,6596,171
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Central,Chisamba,2,,,,,6598,171
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Lusaka,Chongwe,6,,,,,6604,171
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Lusaka,Kafue,2,,,,,6606,171
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Copperbelt,Kalulushi,14,,,,,6620,171
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Copperbelt,Kitwe,10,,,,,6630,171
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Lusaka,Lusaka,75,2,2,,Levy,6705,173
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Western,Mongu,7,,,,,6712,173
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Muchinga,Mpika,6,,,,,6718,173
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Muchinga,Nakonde,64,,,,,6782,173
RS,Tw-2020-08-04,2020-08-04,2020-08-04,Copperbelt,Ndola,11,,,,,6793,173
RS,Tw-2020-08-05,2020-08-05,2020-08-05,Central,Itezhi-Tezhi,2,1,,1,,6795,174
RS,Tw-2020-08-05,2020-08-05,2020-08-05,Copperbelt,Kalulushi,1,,,,,6796,174
RS,Tw-2020-08-05,2020-08-05,2020-08-05,Copperbelt,Kitwe,2,,,,,6798,174
RS,Tw-2020-08-05,2020-08-05,2020-08-05,Lusaka,Lusaka,167,2,2,,"1 Levy, 1 Medland",6965,176
RS,Tw-2020-08-05,2020-08-05,2020-08-05,Copperbelt,Ndola,52,,,,,7017,176
RS,Tw-2020-08-05,2020-08-05,2020-08-05,North-Western,Solwezi,5,,,,,7022,176
RS,Tw-2020-08-06,2020-08-06,2020-08-06,Eastern,Chipata,1,,,,,7023,176
RS,Tw-2020-08-06,2020-08-06,2020-08-06,Central,Kabwe,5,,,,,7028,176
RS,Tw-2020-08-06,2020-08-06,2020-08-06,North-Western,Kalumbila,1,,,,,7029,176
RS,Tw-2020-08-06,2020-08-06,2020-08-06,Lusaka,Lusaka,111,23,2,21,2 from Levy,7140,199
RS,Tw-2020-08-06,2020-08-06,2020-08-06,Copperbelt,Ndola,7,,,,,7147,199
RS,Tw-2020-08-06,2020-08-06,2020-08-06,North-Western,Solwezi,17,,,,,7164,199
RS,Tw-2020-08-07,2020-08-07,2020-08-07,Central,Chibombo,2,,,,,7166,199
RS,Tw-2020-08-07,2020-08-07,2020-08-07,Central,Kabwe,7,,,,,7173,199
RS,Tw-2020-08-07,2020-08-07,2020-08-07,Copperbelt,Kitwe,6,,,,,7179,199
RS,Tw-2020-08-07,2020-08-07,2020-08-07,Copperbelt,Lufwanyama,2,,,,,7181,199
RS,Tw-2020-08-07,2020-08-07,2020-08-07,Lusaka,Lusaka,216,1,1,,Levy,7397,200
RS,Tw-2020-08-07,2020-08-07,2020-08-07,Muchinga,Mpika,1,,,,,7398,200
RS,Tw-2020-08-07,2020-08-07,2020-08-07,Copperbelt,Mufulira,16,,,,,7414,200
RS,Tw-2020-08-07,2020-08-07,2020-08-07,Muchinga,Nakonde,59,,,,,7473,200
RS,Tw-2020-08-07,2020-08-07,2020-08-07,Copperbelt,Ndola,14,,,,,7487,200
RS,Tw-2020-08-08,2020-08-08,2020-08-08,Central,Chibombo,3,,,,,7490,200
RS,Tw-2020-08-08,2020-08-08,2020-08-08,Copperbelt,Chingola,1,,,,,7491,200
RS,Tw-2020-08-08,2020-08-08,2020-08-08,Southern,Choma,4,,,,,7495,200
RS,Tw-2020-08-08,2020-08-08,2020-08-08,Central,Kabwe,73,,,,,7568,200
RS,Tw-2020-08-08,2020-08-08,2020-08-08,Copperbelt,Kitwe,11,,,,,7579,200
RS,Tw-2020-08-08,2020-08-08,2020-08-08,Southern,LIvingstone,2,,,,,7581,200
RS,Tw-2020-08-08,2020-08-08,2020-08-08,Copperbelt,Lufwanyama,10,,,,,7591,200
RS,Tw-2020-08-08,2020-08-08,2020-08-08,North-Western,Lumwana,24,,,,,7615,200
RS,Tw-2020-08-08,2020-08-08,2020-08-08,Lusaka,Lusaka,150,3,3,,Levy,7765,203
RS,Tw-2020-08-08,2020-08-08,2020-08-08,Copperbelt,Masaiti,30,,,,,7795,203
RS,Tw-2020-08-08,2020-08-08,2020-08-08,Muchinga,Mpika,7,,,,,7802,203
RS,Tw-2020-08-08,2020-08-08,2020-08-08,North-Western,Mwinilunga,16,,,,,7818,203
RS,Tw-2020-08-08,2020-08-08,2020-08-08,Copperbelt,Ndola,25,,,,,7843,203
RS,Tw-2020-08-08,2020-08-08,2020-08-08,North-Western,Solwezi,60,,,,,7903,203
RS,Tw-2020-08-09,2020-08-09,2020-08-09,North-Western,Chavuma,10,,,,,7913,203
RS,Tw-2020-08-09,2020-08-09,2020-08-09,Eastern,Chipata,15,,,,,7928,203
RS,Tw-2020-08-09,2020-08-09,2020-08-09,Lusaka,Chongwe,2,,,,,7930,203
RS,Tw-2020-08-09,2020-08-09,2020-08-09,Central,Kabwe,21,,,,,7951,203
RS,Tw-2020-08-09,2020-08-09,2020-08-09,Copperbelt,Kalulushi,3,,,,,7954,203
RS,Tw-2020-08-09,2020-08-09,2020-08-09,North-Western,Kalumbila,9,,,,,7963,203
RS,Tw-2020-08-09,2020-08-09,2020-08-09,Lusaka,Lusaka,119,31,3,28,NA,8082,234
RS,Tw-2020-08-09,2020-08-09,2020-08-09,Copperbelt,Ndola,2,,,,,8084,234
RS,Tw-2020-08-09,2020-08-09,2020-08-09,North-Western,Solwezi,1,1,,1,,8085,235
RS,Tw-2020-08-10,2020-08-10,2020-08-10,Copperbelt,Chingola,2,,,,,8087,235
RS,Tw-2020-08-10,2020-08-10,2020-08-10,Copperbelt,Kitwe,7,,,,,8094,235
RS,Tw-2020-08-10,2020-08-10,2020-08-10,Lusaka,Lusaka,72,5,,5,UTH,8166,240
RS,Tw-2020-08-10,2020-08-10,2020-08-10,Copperbelt,Ndola,24,1,1,,,8190,241
RS,Tw-2020-08-10,2020-08-10,2020-08-10,North-Western,Solwezi,20,,,,,8210,241
RS,Tw-2020-08-11,2020-08-11,2020-08-11,Lusaka,Lusaka,54,,,,,8264,241
RS,Tw-2020-08-11,2020-08-11,2020-08-11,Copperbelt,Masaiti,1,,,,,8265,241
RS,Tw-2020-08-11,2020-08-11,2020-08-11,Copperbelt,Ndola,10,,,,,8275,241
RS,Tw-2020-08-12,2020-08-12,2020-08-12,Southern,Choma,6,,,,,8281,241
RS,Tw-2020-08-12,2020-08-12,2020-08-12,Central,Kabwe,2,,,,,8283,241
RS,Tw-2020-08-12,2020-08-12,2020-08-12,Lusaka,Kafue,1,,,,,8284,241
RS,Tw-2020-08-12,2020-08-12,2020-08-12,Southern,Kazungula,12,,,,,8296,241
RS,Tw-2020-08-12,2020-08-12,2020-08-12,Copperbelt,Kitwe,5,,,,,8301,241
RS,Tw-2020-08-12,2020-08-12,2020-08-12,Lusaka,Lusaka,112,,,,,8413,241
RS,Tw-2020-08-12,2020-08-12,2020-08-12,Southern,Mazabuka,1,,,,,8414,241
RS,Tw-2020-08-12,2020-08-12,2020-08-12,Southern,Monze,1,,,,,8415,241
RS,Tw-2020-08-12,2020-08-12,2020-08-12,Copperbelt,Ndola,67,5,5,,,8482,246
RS,Tw-2020-08-12,2020-08-12,2020-08-12,Lusaka,Rufunsa,1,,,,,8483,246
RS,Tw-2020-08-12,2020-08-12,2020-08-12,North-Western,Solwezi,18,,,,,8501,246
RS,Tw-2020-08-13,2020-08-13,2020-08-13,Lusaka,Chilanga,13,,,,,8514,246
RS,Tw-2020-08-13,2020-08-13,2020-08-13,Muchinga,Chinsali,10,,,,,8524,246
RS,Tw-2020-08-13,2020-08-13,2020-08-13,Northern,Kasama,6,,,,,8530,246
RS,Tw-2020-08-13,2020-08-13,2020-08-13,Lusaka,Lusaka,127,,,,,8657,246
RS,Tw-2020-08-13,2020-08-13,2020-08-13,Muchinga,Mpika,3,,,,,8660,246
RS,Tw-2020-08-13,2020-08-13,2020-08-13,Northern,Mporokoso,1,,,,,8661,246
RS,Tw-2020-08-13,2020-08-13,2020-08-13,Northern,Nsama,2,,,,,8663,246
RS,Tw-2020-08-14,2020-08-14,2020-08-14,Copperbelt,Chililabombwe,4,,,,,8667,246
RS,Tw-2020-08-14,2020-08-14,2020-08-14,Copperbelt,Chingola,3,,,,,8670,246
RS,Tw-2020-08-14,2020-08-14,2020-08-14,Copperbelt,Kalulushi,13,,,,,8683,246
RS,Tw-2020-08-14,2020-08-14,2020-08-14,North-Western,Kalumbila,15,,,,,8698,246
RS,Tw-2020-08-14,2020-08-14,2020-08-14,Copperbelt,Kitwe,5,,,,,8703,246
RS,Tw-2020-08-14,2020-08-14,2020-08-14,Copperbelt,Lufwanyama,4,,,,,8707,246
RS,Tw-2020-08-14,2020-08-14,2020-08-14,Lusaka,Lusaka,174,6,,6,NA,8881,252
RS,Tw-2020-08-14,2020-08-14,2020-08-14,Luapula,Mansa,2,,,,,8883,252
RS,Tw-2020-08-14,2020-08-14,2020-08-14,Luapula,Mwansabombwe,4,,,,,8887,252
RS,Tw-2020-08-14,2020-08-14,2020-08-14,Copperbelt,Ndola,132,4,,4,,9019,256
RS,Tw-2020-08-14,2020-08-14,2020-08-14,North-Western,Solwezi,2,,,,,9021,256
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Southern,Choma,4,,,,,9025,256
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Central,Kabwe,13,,,,,9038,256
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Copperbelt,Kalulushi,3,,,,,9041,256
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Northern,Kasama,21,,,,,9062,256
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Copperbelt,Luanshya,2,,,,,9064,256
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Lusaka,Lusaka,37,4,2,2,NA,9101,260
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Northern,Luwingu,5,,,,,9106,260
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Southern,Macha,1,,,,,9107,260
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Southern,Mazabuka,1,,,,,9108,260
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Muchinga,Mpika,10,,,,,9118,260
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Copperbelt,Ndola,62,,,,,9180,260
RS,Tw-2020-08-15,2020-08-15,2020-08-15,Lusaka,Rufunsa,1,,,,,9181,260
RS,Tw-2020-08-15,2020-08-15,2020-08-15,North-Western,Solwezi,5,,,,,9186,260
RS,Tw-2020-08-16,2020-08-16,2020-08-16,Lusaka,Lusaka,157,,,,,9343,260
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Copperbelt,Chililabombwe,20,2,,2,,9363,262
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Copperbelt,Chingola,15,,,,,9378,262
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Central,Kabwe,12,,,,,9390,262
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Copperbelt,Kitwe,21,,,,,9411,262
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Copperbelt,Luanshya,19,,,,,9430,262
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Lusaka,Lusaka,304,1,1,,NA,9734,263
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Luapula,Mansa,2,,,,,9736,263
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Copperbelt,Masaiti,1,,,,,9737,263
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Luapula,Mbereshi,2,,,,,9739,263
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Copperbelt,Mpongwe,7,,,,,9746,263
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Copperbelt,Ndola,60,1,,1,,9806,264
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Luapula,Samfya,2,,,,,9808,264
RS,Tw-2020-08-17,2020-08-17,2020-08-17,Central,Serenje,1,,,,,9809,264
RS,Tw-2020-08-17,2020-08-17,2020-08-17,North-Western,Solwezi,30,,,,,9839,264
RS,Tw-2020-08-18,2020-08-18,2020-08-18,Copperbelt,Chililabombwe,3,,,,,9842,264
RS,Tw-2020-08-18,2020-08-18,2020-08-18,Copperbelt,Chingola,5,,,,,9847,264
RS,Tw-2020-08-18,2020-08-18,2020-08-18,Central,Kabwe,23,,,,,9870,264
RS,Tw-2020-08-18,2020-08-18,2020-08-18,Lusaka,Lusaka,110,,,,,9980,264
RS,Tw-2020-08-18,2020-08-18,2020-08-18,Copperbelt,Ndola,1,,,,,9981,264
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Copperbelt,Chililabombwe,15,1,,1,,9996,265
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Central,Kabwe,8,,,,,10004,265
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Copperbelt,Kalulushi,3,,,,,10007,265
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Southern,Kazungula,1,,,,,10008,265
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Copperbelt,Kitwe,24,,,,,10032,265
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Southern,LIvingstone,11,,,,,10043,265
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Copperbelt,Luanshya,5,1,,1,,10048,266
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Lusaka,Lusaka,79,2,2,,NA,10127,268
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Copperbelt,Masaiti,6,,,,,10133,268
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Southern,Mazabuka,15,,,,,10148,268
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Southern,Monze,1,,,,,10149,268
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Muchinga,Mpika,2,,,,,10151,268
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Copperbelt,Mpongwe,17,,,,,10168,268
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Northern,Mungwi,6,,,,,10174,268
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Copperbelt,Ndola,42,1,,1,,10216,269
RS,Tw-2020-08-19,2020-08-19,2020-08-19,Northern,Senga Hill,2,,,,,10218,269
RS,Tw-2020-08-20,2020-08-20,2020-08-20,North-Western,-,,1,1,,,10218,270
RS,Tw-2020-08-20,2020-08-20,2020-08-20,Southern,Chikankata,7,,,,,10225,270
RS,Tw-2020-08-20,2020-08-20,2020-08-20,Lusaka,Lusaka,136,4,2,2,NA,10361,274
RS,Tw-2020-08-20,2020-08-20,2020-08-20,Southern,Mazabuka,7,,,,,10368,274
RS,Tw-2020-08-20,2020-08-20,2020-08-20,Southern,Monze,4,,,,,10372,274
RS,Tw-2020-08-21,2020-08-21,2020-08-21,Copperbelt,Chingola,24,,,,,10396,274
RS,Tw-2020-08-21,2020-08-21,2020-08-21,Lusaka,Chongwe,1,,,,,10397,274
RS,Tw-2020-08-21,2020-08-21,2020-08-21,Central,Kabwe,3,,,,,10400,274
RS,Tw-2020-08-21,2020-08-21,2020-08-21,Lusaka,Kafue,1,,,,,10401,274
RS,Tw-2020-08-21,2020-08-21,2020-08-21,Copperbelt,Kitwe,17,,,,,10418,274
